index,T1_CPU,T1_Time,T2_CPU,T2_Time
42,193,1.8330328464508057,25,1.8207967281341553
43,412,1.8302979469299316,178,1.8205223083496094
44,370,1.8328158855438232,166,1.824721097946167
45,36,1.8009347915649414,119,1.825974702835083
46,149,1.827423095703125,52,1.8171613216400146
47,41,1.826981544494629,19,1.8184542655944824
48,234,1.8291807174682617,77,1.82110595703125
49,234,1.8319287300109863,116,1.8224327564239502
50,316,1.8328063488006592,10,1.8168492317199707
51,51,1.8004043102264404,102,1.8256611824035645
52,4,1.7993741035461426,189,1.8286733627319336
53,315,1.8325574398040771,54,1.820146083831787
54,313,1.8329620361328125,12,1.8131277561187744
55,239,1.8291399478912354,12,1.819420337677002
56,254,1.8332977294921875,121,1.8242409229278564
57,16,1.8046772480010986,90,1.8255212306976318
58,98,1.8262910842895508,8,1.8180389404296875
59,179,1.8088552951812744,390,1.8339815139770508
60,55,1.797454833984375,206,1.8277225494384766
61,94,1.8055784702301025,231,1.829484224319458
62,77,1.8042373657226562,246,1.8284893035888672
63,150,1.807636022567749,304,1.8291082382202148
64,26,1.797698974609375,80,1.8176977634429932
65,234,1.8320541381835938,42,1.8200783729553223
66,146,1.8255817890167236,73,1.8174362182617188
67,103,1.8256757259368896,36,1.8170325756072998
68,50,1.8038997650146484,317,1.8326199054718018
69,239,1.8319392204284668,51,1.8189711570739746
70,220,1.8221538066864014,60,1.8221538066864014
71,106,1.8091435432434082,336,1.8336193561553955
72,123,1.8306105136871338,38,1.819519281387329
73,267,1.8329429626464844,59,1.8214795589447021
74,41,1.8051691055297852,106,1.825472354888916
75,5,1.7999298572540283,47,1.8204660415649414
76,274,1.8338501453399658,2,1.8180913925170898
77,191,1.8295998573303223,66,1.8210210800170898
78,121,1.8302443027496338,4,1.8182744979858398
79,269,1.8325419425964355,65,1.8200657367706299
80,355,1.824474811553955,82,1.8144752979278564
81,162,1.8186264038085938,80,1.8186264038085938
82,92,1.8252379894256592,32,1.8170876502990723
83,262,1.8294334411621094,129,1.8193397521972656
84,268,1.8308830261230469,79,1.8225681781768799
85,295,1.8040587902069092,653,1.834038496017456
86,5,1.79298734664917,31,1.8228318691253662
87,62,1.8039593696594238,423,1.8334922790527344
88,52,1.8008434772491455,240,1.831585168838501
89,226,1.8289830684661865,50,1.8207786083221436
90,340,1.8334157466888428,65,1.8214797973632812
91,57,1.823716163635254,15,1.815746784210205
92,59,1.804244041442871,314,1.8326404094696045
93,232,1.8297615051269531,92,1.8209891319274902
94,38,1.8047308921813965,233,1.8336548805236816
95,193,1.8294332027435303,33,1.821361780166626
96,124,1.8079378604888916,278,1.827918529510498
97,227,1.8281784057617188,80,1.8189575672149658
98,111,1.8081789016723633,280,1.8328814506530762
99,430,1.839963436126709,41,1.8235211372375488
100,298,1.8090224266052246,601,1.829052209854126
101,142,1.8259124755859375,51,1.8169338703155518
102,29,1.8041372299194336,113,1.8290541172027588
103,175,1.8259034156799316,82,1.8179244995117188
104,11,1.8040876388549805,380,1.8373198509216309
105,107,1.8097643852233887,408,1.8386943340301514
106,400,1.8311066627502441,157,1.8210458755493164
107,70,1.823793649673462,27,1.81545090675354
108,35,1.8043065071105957,143,1.8284387588500977
109,69,1.7981295585632324,222,1.8278453350067139
110,18,1.8063077926635742,189,1.8339781761169434
111,510,1.835317850112915,196,1.8265013694763184
112,3,1.8007307052612305,12,1.8217308521270752
113,109,1.8081016540527344,358,1.8280746936798096
114,19,1.803022861480713,45,1.8236215114593506
115,214,1.833230972290039,16,1.8205502033233643
116,239,1.8334076404571533,106,1.8252534866333008
117,29,1.8049395084381104,83,1.8260421752929688
118,76,1.8251681327819824,21,1.817444086074829
119,144,1.8062026500701904,349,1.826230525970459
120,172,1.8293867111206055,39,1.8204517364501953
121,98,1.8243882656097412,43,1.8164029121398926
122,169,1.809403657913208,370,1.8339834213256836
123,21,1.8054144382476807,122,1.8294548988342285
124,122,1.8083155155181885,373,1.8327813148498535
125,89,1.805086612701416,224,1.8291575908660889
126,228,1.8300445079803467,91,1.8212933540344238
127,119,1.8256149291992188,46,1.8166298866271973
128,204,1.8077876567840576,413,1.832068681716919
129,59,1.7951843738555908,165,1.8250908851623535
130,81,1.7996907234191895,279,1.8296473026275635
131,372,1.8338627815246582,117,1.8260688781738281
132,4,1.7998356819152832,108,1.8292129039764404
133,163,1.8083245754241943,461,1.8330798149108887
134,72,1.8047206401824951,384,1.833951711654663
135,303,1.8296940326690674,12,1.8196513652801514
136,287,1.8337221145629883,122,1.8251070976257324
137,362,1.8339862823486328,64,1.8209867477416992
138,70,1.8044843673706055,397,1.8329176902770996
139,280,1.8329966068267822,11,1.8198652267456055
140,55,1.8044090270996094,327,1.833404302597046
141,32,1.7966296672821045,138,1.8266289234161377
142,44,1.8249502182006836,17,1.8158206939697266
143,75,1.802734613418579,161,1.8227620124816895
144,321,1.83449125289917,141,1.8262605667114258
145,160,1.8087036609649658,367,1.833604097366333
146,23,1.7996649742126465,62,1.826418161392212
147,117,1.8251605033874512,58,1.8171687126159668
148,111,1.80906343460083,309,1.8336255550384521
149,92,1.800447940826416,197,1.8290417194366455
150,70,1.8159427642822266,17,1.8159427642822266
151,198,1.830059289932251,87,1.8210744857788086
152,150,1.8283569812774658,26,1.820077657699585
153,76,1.804520845413208,345,1.833444356918335
154,14,1.8029100894927979,36,1.8268821239471436
155,42,1.7976305484771729,100,1.817657709121704
156,68,1.8034441471099854,150,1.8234171867370605
157,444,1.8330130577087402,186,1.824037790298462
158,214,1.8322546482086182,22,1.8202869892120361
159,20,1.8215970993041992,7,1.8176062107086182
160,5,1.800565242767334,167,1.829235553741455
161,117,1.8032424449920654,249,1.8331198692321777
162,45,1.8044703006744385,288,1.8336048126220703
163,192,1.8276314735412598,74,1.8196544647216797
164,12,1.8056721687316895,61,1.826157808303833
165,161,1.8256685733795166,70,1.8176474571228027
166,297,1.8336513042449951,51,1.8215277194976807
167,433,1.8333544731140137,205,1.8255598545074463
168,199,1.829387903213501,99,1.8214097023010254
169,30,1.8037147521972656,294,1.8328511714935303
170,152,1.8104872703552246,377,1.8351314067840576
171,86,1.8039979934692383,215,1.8282465934753418
172,305,1.8304049968719482,106,1.8204190731048584
173,328,1.8347587585449219,158,1.8247530460357666
174,40,1.8243732452392578,17,1.814375400543213
175,80,1.8006770610809326,175,1.8206441402435303
176,101,1.8073725700378418,206,1.831392526626587
177,136,1.8091716766357422,280,1.8333075046539307
178,203,1.8085136413574219,527,1.832801103591919
179,4,1.795969009399414,34,1.815955400466919
180,217,1.8240790367126465,79,1.8137893676757812
181,137,1.809868335723877,424,1.8350756168365479
182,262,1.8338890075683594,19,1.8215699195861816
183,95,1.8042943477630615,219,1.829228401184082
184,122,1.8089826107025146,290,1.8338027000427246
185,55,1.796929121017456,188,1.8270556926727295
186,19,1.7976291179656982,222,1.8276302814483643
187,380,1.8337209224700928,56,1.8219377994537354
188,105,1.8089849948883057,222,1.8336668014526367
189,118,1.8291163444519043,21,1.8171484470367432
190,4,1.8005118370056152,287,1.8327054977416992
191,205,1.8050169944763184,585,1.8350064754486084
192,12,1.8035097122192383,70,1.824462890625
193,106,1.8248205184936523,43,1.816683053970337
194,54,1.804344654083252,131,1.8256690502166748
195,73,1.8041810989379883,353,1.8336055278778076
196,380,1.8324389457702637,75,1.820887804031372
197,41,1.805191993713379,170,1.8253121376037598
198,361,1.8334875106811523,162,1.8259387016296387
199,131,1.8298089504241943,19,1.821824312210083
200,391,1.833806037902832,149,1.8255705833435059
201,47,1.803321123123169,411,1.8354401588439941
202,25,1.8059351444244385,54,1.8272778987884521
203,120,1.8105816841125488,344,1.8349888324737549
204,40,1.8049497604370117,117,1.825132131576538
205,39,1.8041877746582031,240,1.8323943614959717
206,230,1.8296689987182617,97,1.8218815326690674
207,62,1.8258895874023438,24,1.8176076412200928
208,214,1.8330724239349365,26,1.8209762573242188
209,404,1.8347761631011963,162,1.8257975578308105
210,4,1.7950661182403564,270,1.8251144886016846
211,134,1.829181432723999,26,1.8212015628814697
212,56,1.804311990737915,293,1.8322386741638184
213,187,1.8278601169586182,72,1.818917989730835
214,485,1.833282470703125,190,1.8252789974212646
215,66,1.8069968223571777,193,1.8315064907073975
216,75,1.8044745922088623,446,1.833465576171875
217,53,1.8049993515014648,303,1.8341574668884277
218,138,1.8254027366638184,51,1.8172190189361572
219,255,1.8074791431427002,555,1.8278379440307617
220,81,1.7983434200286865,265,1.8284003734588623
221,5,1.8003010749816895,22,1.8202989101409912
222,23,1.8064429759979248,238,1.8354723453521729
223,419,1.832984447479248,79,1.8210489749908447
224,34,1.8044185638427734,117,1.8295981884002686
225,165,1.8285939693450928,37,1.820434808731079
226,186,1.8302726745605469,86,1.82259202003479
227,178,1.8287720680236816,9,1.8173298835754395
228,45,1.8044185638427734,109,1.824632167816162
229,67,1.804626226425171,161,1.8249073028564453
230,92,1.8055987358093262,427,1.8341500759124756
231,60,1.8027842044830322,160,1.8227524757385254
232,291,1.8347041606903076,111,1.8264577388763428
233,112,1.822829008102417,36,1.812551498413086
234,164,1.8274660110473633,24,1.8191852569580078
235,352,1.8332524299621582,169,1.825073003768921
236,76,1.8255929946899414,23,1.8166167736053467
237,302,1.8334882259368896,16,1.8212783336639404
238,54,1.8053028583526611,411,1.8336341381072998
239,19,1.8203048706054688,4,1.8163447380065918
240,304,1.8335514068603516,133,1.825204849243164
241,255,1.8329989910125732,40,1.820652723312378
242,190,1.8089191913604736,468,1.8334193229675293
243,54,1.8050575256347656,119,1.825486183166504
244,154,1.821429967880249,15,1.821429967880249
245,228,1.8336875438690186,110,1.8257031440734863
246,403,1.8341171741485596,100,1.8220090866088867
247,220,1.8308525085449219,40,1.8211863040924072
