index,T1_CPU,T1_Time,T2_CPU,T2_Time
47,122,1.8084986209869385,266,1.8287806510925293
48,335,1.8043031692504883,359,1.828550100326538
49,45,1.80324125289917,90,1.8237838745117188
50,8,1.799527883529663,205,1.8234717845916748
51,284,1.805008888244629,330,1.8296027183532715
52,139,1.809542179107666,262,1.8295214176177979
53,4,1.80000901222229,75,1.8199801445007324
54,117,1.79661226272583,121,1.826678991317749
55,190,1.8104438781738281,416,1.8349742889404297
56,76,1.8049919605255127,234,1.829437494277954
57,120,1.8087527751922607,262,1.8287525177001953
58,74,1.8057904243469238,252,1.830949068069458
59,157,1.7968597412109375,318,1.8271431922912598
60,43,1.8024184703826904,91,1.8266944885253906
61,206,1.8029489517211914,267,1.828460693359375
62,71,1.8033881187438965,139,1.8242130279541016
63,64,1.8033177852630615,117,1.8240609169006348
64,44,1.7973175048828125,334,1.8271965980529785
65,201,1.7996306419372559,271,1.8196656703948975
66,169,1.8060848712921143,222,1.830867052078247
67,107,1.809145450592041,354,1.8293910026550293
68,84,1.8002331256866455,113,1.8250863552093506
69,224,1.8045668601989746,276,1.828153133392334
70,34,1.8030402660369873,94,1.8274877071380615
71,6,1.7995069026947021,67,1.8197011947631836
72,297,1.8048148155212402,309,1.8297879695892334
73,129,1.7984027862548828,190,1.8183925151824951
74,120,1.8056530952453613,129,1.8253557682037354
75,219,1.80464768409729,306,1.8291900157928467
76,298,1.79537034034729,377,1.8295204639434814
77,80,1.805229902267456,156,1.8261418342590332
78,56,1.805326223373413,105,1.8256573677062988
79,139,1.8102078437805176,271,1.8310019969940186
80,202,1.8055059909820557,277,1.8254802227020264
81,322,1.8103160858154297,715,1.8307006359100342
82,19,1.799424409866333,36,1.825312614440918
83,56,1.8034181594848633,453,1.8283677101135254
84,45,1.8049967288970947,273,1.8297920227050781
85,187,1.804616928100586,256,1.8286597728729248
86,300,1.8036096096038818,359,1.8286397457122803
87,36,1.805607795715332,66,1.825582504272461
88,54,1.7964239120483398,330,1.8264923095703125
89,174,1.8027245998382568,264,1.8229780197143555
90,57,1.8048186302185059,264,1.8287544250488281
91,169,1.8039555549621582,219,1.828974962234497
92,128,1.808671474456787,290,1.8329682350158691
93,155,1.8068134784698486,232,1.8316564559936523
94,113,1.8089375495910645,291,1.82881760597229
95,430,1.8050825595855713,489,1.8303053379058838
96,326,1.807100534439087,657,1.8272449970245361
97,91,1.8053524494171143,134,1.825845718383789
98,19,1.8061537742614746,100,1.82712984085083
99,93,1.8047738075256348,172,1.825704574584961
100,109,1.810255527496338,438,1.8345129489898682
101,263,1.8102288246154785,427,1.830620527267456
102,36,1.8049781322479248,52,1.826195240020752
103,53,1.7986409664154053,189,1.8285548686981201
