index,T1_CPU,T1_Time,T2_CPU,T2_Time
109,51,1.8251724243164062,16,1.8041632175445557
110,216,1.8187940120697021,3,1.7988200187683105
111,245,1.8205549716949463,106,1.8005459308624268
112,47,1.806098222732544,122,1.8265600204467773
113,113,1.8241784572601318,36,1.8036179542541504
114,177,1.8096232414245605,397,1.8305978775024414
115,196,1.8301877975463867,30,1.8058576583862305
116,50,1.8039205074310303,111,1.8248608112335205
117,178,1.8090159893035889,392,1.8305151462554932
118,11,1.804382085800171,112,1.829406976699829
119,125,1.8093857765197754,397,1.8298344612121582
120,88,1.8049769401550293,228,1.8289873600006104
121,286,1.8295016288757324,115,1.808535099029541
122,135,1.8247931003570557,64,1.8008570671081543
123,218,1.8096344470977783,442,1.8297548294067383
124,54,1.805030345916748,188,1.8291661739349365
125,79,1.804185152053833,291,1.8286941051483154
126,396,1.8248448371887207,118,1.8046481609344482
127,8,1.7972385883331299,112,1.8173096179962158
128,172,1.8089561462402344,497,1.8329789638519287
129,68,1.8052144050598145,409,1.8291656970977783
130,344,1.8287882804870605,26,1.804821491241455
131,299,1.829833984375,124,1.8094220161437988
132,413,1.8276467323303223,86,1.7975752353668213
133,66,1.8065056800842285,424,1.830575942993164
134,295,1.8264274597167969,2,1.801351547241211
135,49,1.8048641681671143,345,1.8300869464874268
136,23,1.8041138648986816,129,1.8288917541503906
137,18,1.8053457736968994,49,1.8257155418395996
138,71,1.8052468299865723,182,1.8301613330841064
139,337,1.829179286956787,145,1.8084614276885986
140,168,1.8111701011657715,390,1.8312172889709473
141,13,1.8009912967681885,43,1.825918436050415
142,54,1.7997465133666992,132,1.819727897644043
143,112,1.8076250553131104,323,1.8283019065856934
144,91,1.8046586513519287,197,1.8285865783691406
145,51,1.8210515975952148,4,1.800107717514038
146,225,1.83042311668396,111,1.8096826076507568
147,170,1.8269124031066895,42,1.7966282367706299
148,72,1.8066260814666748,364,1.8319039344787598
149,2,1.8005857467651367,40,1.821265697479248
150,61,1.8031518459320068,140,1.82309889793396
151,170,1.8250505924224854,79,1.8052527904510498
152,477,1.8302834033966064,196,1.8093435764312744
153,244,1.8290016651153564,11,1.8045034408569336
154,3,1.800105094909668,23,1.8210022449493408
155,19,1.8055460453033447,189,1.8300609588623047
156,284,1.8320093154907227,137,1.8019599914550781
157,37,1.8028130531311035,300,1.827561616897583
158,12,1.7997245788574219,41,1.8249125480651855
159,191,1.8287920951843262,69,1.8049726486206055
160,1,1.800771951675415,43,1.8207347393035889
161,156,1.8249680995941162,65,1.804309368133545
162,310,1.829610824584961,43,1.8044350147247314
163,464,1.8284213542938232,218,1.808471441268921
164,200,1.8283579349517822,98,1.8036468029022217
165,48,1.8050274848937988,335,1.8295249938964844
166,159,1.8086638450622559,401,1.829200267791748
167,85,1.804307222366333,218,1.8289642333984375
168,320,1.8293874263763428,106,1.8088006973266602
169,345,1.8294024467468262,165,1.8087389469146729
170,18,1.8219249248504639,4,1.8013355731964111
171,77,1.7985572814941406,172,1.818321943283081
172,102,1.7998991012573242,208,1.8296494483947754
173,319,1.832900047302246,150,1.8087475299835205
174,217,1.8091483116149902,571,1.8291478157043457
175,8,1.8006055355072021,28,1.8207993507385254
176,138,1.8222503662109375,14,1.8022513389587402
177,219,1.8211431503295898,75,1.801124095916748
178,142,1.8094120025634766,454,1.8291947841644287
179,271,1.8251051902770996,7,1.7951393127441406
180,95,1.804919719696045,222,1.8297274112701416
181,125,1.8030118942260742,303,1.833066463470459
182,49,1.7961339950561523,186,1.8296432495117188
183,7,1.8006625175476074,224,1.8263158798217773
184,431,1.829146385192871,76,1.8050014972686768
185,106,1.809112787246704,252,1.830331563949585
186,134,1.8252055644989014,36,1.8052561283111572
187,8,1.800642967224121,316,1.8252053260803223
188,220,1.8020391464233398,638,1.8317773342132568
189,60,1.8066749572753906,121,1.827451467514038
190,150,1.8247222900390625,74,1.8041584491729736
191,96,1.8045103549957275,401,1.8290395736694336
192,406,1.8244361877441406,71,1.8044366836547852
193,33,1.8066706657409668,166,1.8306384086608887
194,384,1.834345817565918,170,1.8097102642059326
195,148,1.8251848220825195,34,1.8052175045013428
196,417,1.829258918762207,154,1.8092687129974365
197,40,1.8056766986846924,440,1.8303768634796143
198,15,1.8049225807189941,34,1.8251442909240723
199,123,1.8085315227508545,364,1.8290839195251465
200,59,1.8055408000946045,160,1.830078125
201,30,1.8050014972686768,245,1.8291902542114258
202,234,1.8250963687896729,96,1.8047518730163574
203,98,1.8240950107574463,40,1.7997703552246094
204,216,1.8287074565887451,15,1.8037614822387695
205,432,1.829662561416626,169,1.8099851608276367
206,8,1.8012709617614746,297,1.8262066841125488
207,153,1.8284783363342285,15,1.804025411605835
208,50,1.8050034046173096,306,1.829249620437622
209,213,1.8291308879852295,94,1.8040223121643066
210,525,1.8294899463653564,202,1.8089542388916016
211,61,1.8042585849761963,192,1.829209804534912
212,99,1.804701328277588,507,1.8286442756652832
213,46,1.804295539855957,317,1.8288841247558594
214,130,1.8174338340759277,43,1.7972002029418945
215,277,1.8088324069976807,604,1.8327202796936035
216,79,1.798137903213501,275,1.8279175758361816
217,19,1.802894115447998,52,1.8235864639282227
218,13,1.7954277992248535,244,1.8254120349884033
219,449,1.8283967971801758,75,1.8046777248382568
220,26,1.8023967742919922,107,1.8277349472045898
221,187,1.828096628189087,54,1.803619623184204
222,184,1.8267951011657715,83,1.7970681190490723
223,229,1.8286383152008057,22,1.804417371749878
224,38,1.8009276390075684,124,1.8256990909576416
225,63,1.8040454387664795,157,1.8249940872192383
226,91,1.8045449256896973,458,1.8281195163726807
227,55,1.8050873279571533,155,1.829390525817871
228,303,1.832585334777832,111,1.8084266185760498
229,128,1.8261768817901611,54,1.8017337322235107
230,186,1.8299283981323242,39,1.7974109649658203
231,373,1.8292267322540283,178,1.8082947731018066
232,59,1.8174934387207031,11,1.7971603870391846
233,316,1.8255605697631836,3,1.8012721538543701
234,48,1.8046703338623047,440,1.8292407989501953
235,41,1.821307897567749,9,1.8013083934783936
236,317,1.8319203853607178,136,1.8110222816467285
237,290,1.8282127380371094,58,1.7981786727905273
238,202,1.808746099472046,504,1.8287382125854492
239,136,1.8269710540771484,61,1.802032232284546
240,175,1.830007553100586,29,1.8050739765167236
241,260,1.829662799835205,111,1.808565378189087
242,431,1.829261302947998,99,1.804853916168213
243,250,1.8313767910003662,58,1.807203769683838
