index,T1_CPU,T1_Time,T2_CPU,T2_Time
136,287,1.8238236904144287,121,1.8038926124572754
137,362,1.822286605834961,63,1.8019659519195557
138,70,1.80509614944458,397,1.8298048973083496
139,280,1.826828956604004,10,1.7946748733520508
140,55,1.8064122200012207,327,1.8306968212127686
141,32,1.8041636943817139,138,1.8291845321655273
142,44,1.8243792057037354,16,1.8042218685150146
143,75,1.7961359024047852,161,1.8164520263671875
144,321,1.8300344944000244,140,1.8011753559112549
145,160,1.8083744049072266,367,1.8288726806640625
146,23,1.804379940032959,62,1.8241724967956543
147,117,1.8251831531524658,57,1.8052332401275635
148,111,1.8106558322906494,309,1.8307077884674072
149,92,1.805203914642334,197,1.829298973083496
150,70,1.8280460834503174,16,1.8070509433746338
151,198,1.8294346332550049,86,1.8049781322479248
152,150,1.8267691135406494,25,1.7964632511138916
153,76,1.8026936054229736,345,1.8276267051696777
154,14,1.805551528930664,36,1.826416254043579
155,42,1.8041155338287354,100,1.8253540992736816
156,68,1.8054084777832031,150,1.8256676197052002
157,444,1.8304736614227295,185,1.8095178604125977
158,214,1.8281960487365723,21,1.8045117855072021
159,20,1.8177006244659424,6,1.796186923980713
160,5,1.800858974456787,167,1.8209359645843506
161,117,1.809476375579834,249,1.8341424465179443
162,45,1.8045947551727295,288,1.8295929431915283
163,192,1.8304505348205566,73,1.8065316677093506
164,12,1.8052668571472168,61,1.8256158828735352
165,161,1.8275268077850342,69,1.8073992729187012
166,297,1.8256750106811523,50,1.8056764602661133
167,433,1.8302266597747803,204,1.8097867965698242
168,199,1.8290774822235107,98,1.8042349815368652
169,30,1.8014183044433594,294,1.8214592933654785
170,152,1.8040530681610107,377,1.824113368988037
171,86,1.8060002326965332,215,1.8312788009643555
172,305,1.8312199115753174,105,1.8102757930755615
173,328,1.8289170265197754,157,1.8086304664611816
174,40,1.825655221939087,16,1.8017194271087646
175,80,1.7964270114898682,175,1.8164381980895996
176,101,1.8094487190246582,206,1.8341708183288574
177,136,1.8096392154693604,280,1.8345072269439697
178,203,1.8050625324249268,527,1.8252458572387695
179,4,1.8015196323394775,34,1.8215246200561523
180,217,1.8304400444030762,78,1.8063530921936035
181,137,1.8113288879394531,424,1.8315391540527344
182,262,1.8299739360809326,18,1.8055624961853027
183,95,1.8051652908325195,219,1.8294868469238281
184,122,1.808323860168457,290,1.8292646408081055
185,55,1.8051486015319824,188,1.8290846347808838
186,19,1.8051879405975342,222,1.8294765949249268
187,380,1.8307247161865234,55,1.8058507442474365
188,105,1.8095066547393799,222,1.8300323486328125
189,118,1.8266851902008057,20,1.8064711093902588
190,4,1.7998616695404053,287,1.8247549533843994
191,205,1.8022146224975586,585,1.832214117050171
192,12,1.7989037036895752,70,1.8188626766204834
193,106,1.8267145156860352,42,1.8028242588043213
194,54,1.8038101196289062,131,1.8242969512939453
195,73,1.8017003536224365,353,1.8215985298156738
196,380,1.8302717208862305,74,1.800588607788086
197,41,1.8048498630523682,170,1.8290023803710938
198,361,1.8317747116088867,161,1.801501750946045
199,131,1.8277201652526855,18,1.8036096096038818
200,391,1.8298134803771973,148,1.8091566562652588
201,47,1.8050358295440674,411,1.829240322113037
202,25,1.8069276809692383,54,1.827104091644287
203,120,1.8061957359313965,344,1.825958490371704
204,40,1.8047373294830322,117,1.819791316986084
205,39,1.7992222309112549,240,1.8292860984802246
206,230,1.829892873764038,96,1.8059561252593994
207,62,1.82185697555542,23,1.8015685081481934
208,214,1.8295176029205322,25,1.8048653602600098
209,404,1.8320071697235107,161,1.8017044067382812
210,4,1.8028087615966797,270,1.8275871276855469
211,134,1.8223540782928467,25,1.8023719787597656
212,56,1.8030829429626465,293,1.8230392932891846
213,187,1.8285095691680908,71,1.8028488159179688
214,485,1.8284759521484375,189,1.8089332580566406
215,66,1.8036408424377441,193,1.8279681205749512
216,75,1.8034889698028564,446,1.8274636268615723
217,53,1.8034257888793945,303,1.823406457901001
218,138,1.823781967163086,50,1.8027303218841553
219,255,1.80698561668396,555,1.8269588947296143
220,81,1.806001901626587,265,1.8259828090667725
221,5,1.8017246723175049,22,1.8224174976348877
222,23,1.8047072887420654,238,1.8290672302246094
223,419,1.829817771911621,78,1.7997870445251465
224,34,1.8046021461486816,117,1.8253059387207031
225,165,1.8238060474395752,36,1.8038113117218018
226,186,1.8301219940185547,85,1.8055341243743896
227,178,1.8265819549560547,8,1.8017511367797852
228,45,1.8017518520355225,109,1.8257863521575928
229,67,1.8048701286315918,161,1.8214752674102783
230,92,1.805232048034668,427,1.8298754692077637
231,60,1.800333023071289,160,1.8202359676361084
232,291,1.8289768695831299,110,1.809119701385498
233,112,1.8207693099975586,35,1.800795078277588
234,164,1.8240232467651367,23,1.8040294647216797
235,352,1.8283073902130127,168,1.8071527481079102
236,76,1.8250415325164795,22,1.804666519165039
237,302,1.8189408779144287,15,1.7989482879638672
238,54,1.7968556880950928,411,1.8267707824707031
239,19,1.819798231124878,3,1.8001537322998047
240,304,1.8275928497314453,132,1.8073010444641113
241,255,1.8309130668640137,39,1.806685209274292
242,190,1.8022511005401611,468,1.8322951793670654
243,54,1.80635666847229,119,1.8261208534240723
244,154,1.8289203643798828,14,1.8048067092895508
245,228,1.829916000366211,109,1.8098464012145996
246,403,1.8302459716796875,99,1.8053021430969238
247,220,1.8317711353302002,39,1.8067829608917236
